"ID","Meta: _thumbnail_id","Заголовок","Описание","Кратк.Описание.","Тип","Статус","Обычная цена","Цена продажи","Артикул","Управление запасами","Количество в запасе","Статус запасов",
12984,,МС80/50х350-3.11(590),,,"simple, virtual",1,3,0,,0,0,1
12987,,МС80/60х1265-4.11(1590),,,"simple, virtual",1,500,0,,0,0,1
12990,,МС63/30х175-3.22(343),,,"simple, virtual",1,500,0,,0,0,1
12993,,МС63/30х250-3.25(391),,,"simple, virtual",1,500,0,,0,0,1
12996,,"МС50/30х100. 22(305)",,,"simple, virtual",1,3,0,,0,0,1
12998,,МС50-3405215-А-01,,,"simple, virtual",1,0,0,,0,0,1
13000,,МС63-3405115-А-02,,,"simple, virtual",1,0,0,,0,0,1
13003,,"МС50/30х200. 22(405)",,,"simple, downloadable, virtual",1,500,0,,0,0,1
13006,,"МС80/40х250. 22(550)",,,"simple, downloadable, virtual",1,500,0,,0,0,1
13009,,МС80/40х400-3.22(700),,,"simple, downloadable, virtual",1,500,0,,0,0,1
13012,,МС80/40х630-3.22(930)(01),,,"simple, downloadable, virtual",1,500,0,,0,0,1
13015,,МС100/50х200-4.44(515),,,"simple, virtual",1,500,0,,0,0,1
13030,,МС100/50х250-3.72(560),,,"simple, downloadable, virtual",1,500,0,,0,0,1
13036,,МС80/50х900-3.31(450),,,"simple, downloadable, virtual",1,3,0,,0,0,1
13039,,МС125/63х620-3.11(1050),,,"simple, virtual",1,500,0,,0,0,1
13042,,Ц50-3405215-А-02,,,"simple, virtual",1,0,0,,0,0,1
13044,,MC125/50x20-3.44.1(515),,,"simple, virtual",1,0,0,,0,0,1
13046,,MC63-3405115-A-01,,,"simple, virtual",1,0,0,,0,0,1
13048,,МС50-3405215-А-02,,,"simple, virtual",1,550,0,,0,0,1
13050,,MC63-3405115-A-03,,,"simple, virtual",1,500,0,,0,0,1
13090,,МС40/25х250-3.11(440),,,"simple, virtual",1,500,0,,0,0,1
13179,,МС80/40х250-3.22(550),,,"simple, virtual",1,500,0,,0,0,1
13302,,МС110/56х900-3.11(1250),,,"simple, downloadable, virtual",1,500,0,,0,0,1
13352,,МС63/40х1200-4.11.1(1510)(01),,,"simple, virtual",1,500,0,,0,0,1
13471,,МС80/40х320-3.11.3(620)(002),,,"simple, virtual",1,500,0,,0,0,1
13483,,МС80/50х315-3.11.3(625)(002) ,,,"simple, virtual",1,500,0,,0,0,1
13496,,МС125/70х784-3.11.6(1265)(002) ,,,"simple, virtual",1,500,0,,0,0,1
13506,,МС140/80х553-3.11.6(1050)(002),,,"simple, virtual",1,500,0,,0,0,1
